"","�..web.scraper.order","web.scraper.start.url","enkelt.link","enkelt.link.href","afdeling","rent"
"99","1605881035-829","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=45&afdeling=5&antalrum=3","Afd. 05 Rosengården","6.998 Kr."
"100","1605880961-809","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=201&selskab=289&afdeling=2&antalrum=4","Afd. 02 Viborgvej m.fl.","6.675 Kr."
"101","1605880504-730","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=44&selskab=881&afdeling=72&antalrum=6","Afd. 72 Nygade","14.563 Kr."
"102","1605880497-727","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4&selskab=881&afdeling=73&antalrum=4","Afd. 73 Fænøgade/Graven/Volden","8.747 Kr."
"103","1605880702-770","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=320&selskab=881&afdeling=5&antalrum=3","Afd. 05 Teglgården","4.443 Kr."
"104","1605880539-744","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=23&selskab=881&afdeling=25&antalrum=3","Afd. 25 Klostervangen","5.808 Kr."
"105","1605881043-830","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=132&selskab=45&afdeling=5&antalrum=3","Afd. 05 Rosengården","7.975 Kr."
"106","1605880553-750","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=709&selskab=881&afdeling=21&antalrum=5","Afd. 21 Langenæs I","6.203 Kr."
"107","1605880555-751","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=501&selskab=881&afdeling=21&antalrum=4","Afd. 21 Langenæs I","5.601 Kr."
"108","1605880876-789","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4&selskab=328&afdeling=10&antalrum=3","Afd. 10 Åbenrågade","6.098 Kr."
"109","1605881104-839","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=51&selskab=31&afdeling=24&antalrum=4","Afd. 24 Kirkedammen","6.915 Kr."
"110","1605880511-733","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=59&selskab=881&afdeling=72&antalrum=3","Afd. 72 Nygade","7.441 Kr."
"111","1605881030-827","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=131&selskab=45&afdeling=5&antalrum=4","Afd. 05 Rosengården","10.418 Kr."
"112","1605881021-823","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5281&selskab=214&afdeling=29&antalrum=3","Afd. 29 Valdemarsgade","10.938 Kr."
"113","1605880507-731","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=42&selskab=881&afdeling=72&antalrum=5","Afd. 72 Nygade","11.525 Kr."
"114","1605880813-783","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=22&selskab=698&afdeling=22&antalrum=3","Afd. 22 Borgmester Jakob Jensens Gade","5.541 Kr."
"115","1605880975-814","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=8008&selskab=289&afdeling=1&antalrum=2","Afd. 01 V. Ringgade m.fl.","7.686 Kr."
"116","1605881125-846","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=11&selskab=31&afdeling=4&antalrum=3","Afd, 4 H.V. Kaalunds Vej / Chr. Molbechs Vej","6.687 Kr."
"117","1605880886-791","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=757&selskab=328&afdeling=9&antalrum=4","Afd. 09 Kirkedammen","6.739 Kr."
"118","1605880977-815","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=8024&selskab=289&afdeling=1&antalrum=2","Afd. 01 V. Ringgade m.fl.","7.174 Kr."
"119","1605880923-802","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=352&selskab=289&afdeling=4&antalrum=3","Afd. 04 Silkeborgvej","7.447 Kr."
"120","1605881110-842","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=12&selskab=31&afdeling=7&antalrum=3","Afd. 7 Vestre Ringgade","6.027 Kr."
"121","1605880525-738","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=154&selskab=881&afdeling=60&antalrum=3","Afd. 60 Frederiksbjerg-bo","5.108 Kr."
"122","1605880893-794","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=776&selskab=328&afdeling=9&antalrum=3","Afd. 09 Kirkedammen","5.250 Kr."
"123","1605880766-778","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=42&selskab=698&afdeling=23&antalrum=4","Afd. 23 Markus Kirkeplads/Grønnegade","6.842 Kr."
"124","1605880967-811","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=8050&selskab=289&afdeling=1&antalrum=5","Afd. 01 V. Ringgade m.fl.","10.771 Kr."
"125","1605881007-817","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3458&selskab=214&afdeling=33&antalrum=3","Afd. 33 Generationernes Hus","10.838 Kr."
"126","1605880557-752","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=502&selskab=881&afdeling=21&antalrum=3","Afd. 21 Langenæs I","4.937 Kr."
"127","1605880535-742","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=903&selskab=881&afdeling=29&antalrum=2","Afd. 29 Højhuset Langenæs","6.436 Kr."
